Image,class_label,filename,target,target_name,split
52471,4,52471,0,Outerwear,test
52473,5,52473,3,Low-top shoes,test
52476,3,52476,0,Outerwear,test
52478,6,52478,1,Shirts,test
52486,2,52486,0,Outerwear,test
52489,7,52489,3,Low-top shoes,test
52494,8,52494,4,Accessories,test
52495,8,52495,4,Accessories,test
52500,0,52500,1,Shirts,test
52501,7,52501,3,Low-top shoes,test
52507,7,52507,3,Low-top shoes,test
52521,6,52521,1,Shirts,test
52522,3,52522,0,Outerwear,test
52535,5,52535,3,Low-top shoes,test
52538,2,52538,0,Outerwear,test
52550,0,52550,1,Shirts,test
52558,3,52558,0,Outerwear,test
52568,0,52568,1,Shirts,test
52573,6,52573,1,Shirts,test
52579,4,52579,0,Outerwear,test
52582,7,52582,3,Low-top shoes,test
52587,8,52587,4,Accessories,test
52598,7,52598,3,Low-top shoes,test
52609,6,52609,1,Shirts,test
52611,4,52611,0,Outerwear,test
52615,0,52615,1,Shirts,test
52623,5,52623,3,Low-top shoes,test
52636,8,52636,4,Accessories,test
52642,2,52642,0,Outerwear,test
52650,5,52650,3,Low-top shoes,test
52672,6,52672,1,Shirts,test
52683,5,52683,3,Low-top shoes,test
52685,1,52685,2,Pants,test
52688,0,52688,1,Shirts,test
52695,7,52695,3,Low-top shoes,test
52698,2,52698,0,Outerwear,test
52699,6,52699,1,Shirts,test
52710,8,52710,4,Accessories,test
52715,5,52715,3,Low-top shoes,test
52746,2,52746,0,Outerwear,test
52756,1,52756,2,Pants,test
52766,3,52766,0,Outerwear,test
52787,8,52787,4,Accessories,test
52789,1,52789,2,Pants,test
52801,4,52801,0,Outerwear,test
52806,5,52806,3,Low-top shoes,test
52816,8,52816,4,Accessories,test
52826,7,52826,3,Low-top shoes,test
52830,5,52830,3,Low-top shoes,test
52836,4,52836,0,Outerwear,test
52845,3,52845,0,Outerwear,test
52848,3,52848,0,Outerwear,test
52867,5,52867,3,Low-top shoes,test
52883,8,52883,4,Accessories,test
52903,1,52903,2,Pants,test
52907,2,52907,0,Outerwear,test
52920,2,52920,0,Outerwear,test
52931,3,52931,0,Outerwear,test
52936,0,52936,1,Shirts,test
52942,1,52942,2,Pants,test
52945,4,52945,0,Outerwear,test
52948,7,52948,3,Low-top shoes,test
52951,7,52951,3,Low-top shoes,test
52964,2,52964,0,Outerwear,test
52975,2,52975,0,Outerwear,test
52979,1,52979,2,Pants,test
52988,7,52988,3,Low-top shoes,test
52989,4,52989,0,Outerwear,test
52992,5,52992,3,Low-top shoes,test
52995,7,52995,3,Low-top shoes,test
53009,4,53009,0,Outerwear,test
53011,1,53011,2,Pants,test
53018,0,53018,1,Shirts,test
53025,0,53025,1,Shirts,test
53031,4,53031,0,Outerwear,test
53032,2,53032,0,Outerwear,test
53051,5,53051,3,Low-top shoes,test
53060,1,53060,2,Pants,test
53061,5,53061,3,Low-top shoes,test
53068,8,53068,4,Accessories,test
53075,2,53075,0,Outerwear,test
53087,7,53087,3,Low-top shoes,test
53098,4,53098,0,Outerwear,test
53117,3,53117,0,Outerwear,test
53127,1,53127,2,Pants,test
53129,5,53129,3,Low-top shoes,test
53134,3,53134,0,Outerwear,test
53151,0,53151,1,Shirts,test
53176,5,53176,3,Low-top shoes,test
53185,6,53185,1,Shirts,test
53189,7,53189,3,Low-top shoes,test
53194,7,53194,3,Low-top shoes,test
53196,5,53196,3,Low-top shoes,test
53198,0,53198,1,Shirts,test
53218,6,53218,1,Shirts,test
53241,3,53241,0,Outerwear,test
53246,1,53246,2,Pants,test
53257,6,53257,1,Shirts,test
53259,5,53259,3,Low-top shoes,test
53263,1,53263,2,Pants,test
53269,2,53269,0,Outerwear,test
53277,2,53277,0,Outerwear,test
53284,6,53284,1,Shirts,test
53297,3,53297,0,Outerwear,test
53303,3,53303,0,Outerwear,test
53305,3,53305,0,Outerwear,test
53309,3,53309,0,Outerwear,test
53310,4,53310,0,Outerwear,test
53313,5,53313,3,Low-top shoes,test
53318,0,53318,1,Shirts,test
53332,2,53332,0,Outerwear,test
53340,8,53340,4,Accessories,test
53341,6,53341,1,Shirts,test
53344,4,53344,0,Outerwear,test
53348,2,53348,0,Outerwear,test
53360,4,53360,0,Outerwear,test
53362,8,53362,4,Accessories,test
53363,2,53363,0,Outerwear,test
53371,8,53371,4,Accessories,test
53376,1,53376,2,Pants,test
53377,2,53377,0,Outerwear,test
53387,4,53387,0,Outerwear,test
53404,2,53404,0,Outerwear,test
53407,2,53407,0,Outerwear,test
53417,1,53417,2,Pants,test
53421,4,53421,0,Outerwear,test
53424,1,53424,2,Pants,test
53431,3,53431,0,Outerwear,test
53444,7,53444,3,Low-top shoes,test
53451,7,53451,3,Low-top shoes,test
53452,8,53452,4,Accessories,test
53454,7,53454,3,Low-top shoes,test
53456,7,53456,3,Low-top shoes,test
53466,6,53466,1,Shirts,test
53471,1,53471,2,Pants,test
53474,2,53474,0,Outerwear,test
53487,2,53487,0,Outerwear,test
53493,4,53493,0,Outerwear,test
53495,7,53495,3,Low-top shoes,test
53509,0,53509,1,Shirts,test
53533,4,53533,0,Outerwear,test
53546,7,53546,3,Low-top shoes,test
53568,5,53568,3,Low-top shoes,test
53581,2,53581,0,Outerwear,test
53582,6,53582,1,Shirts,test
53594,1,53594,2,Pants,test
53598,1,53598,2,Pants,test
53600,2,53600,0,Outerwear,test
53614,3,53614,0,Outerwear,test
53629,3,53629,0,Outerwear,test
53630,8,53630,4,Accessories,test
53632,7,53632,3,Low-top shoes,test
53651,7,53651,3,Low-top shoes,test
53664,1,53664,2,Pants,test
53673,3,53673,0,Outerwear,test
53678,7,53678,3,Low-top shoes,test
53687,5,53687,3,Low-top shoes,test
53689,0,53689,1,Shirts,test
53690,4,53690,0,Outerwear,test
53691,1,53691,2,Pants,test
53709,5,53709,3,Low-top shoes,test
53714,6,53714,1,Shirts,test
53718,8,53718,4,Accessories,test
53733,6,53733,1,Shirts,test
53740,5,53740,3,Low-top shoes,test
53744,7,53744,3,Low-top shoes,test
53753,7,53753,3,Low-top shoes,test
53766,4,53766,0,Outerwear,test
53773,7,53773,3,Low-top shoes,test
53786,6,53786,1,Shirts,test
53791,4,53791,0,Outerwear,test
53809,4,53809,0,Outerwear,test
53815,0,53815,1,Shirts,test
53820,6,53820,1,Shirts,test
53835,1,53835,2,Pants,test
53866,4,53866,0,Outerwear,test
53869,6,53869,1,Shirts,test
53872,3,53872,0,Outerwear,test
53887,3,53887,0,Outerwear,test
53889,5,53889,3,Low-top shoes,test
53893,5,53893,3,Low-top shoes,test
53897,2,53897,0,Outerwear,test
53908,6,53908,1,Shirts,test
53912,3,53912,0,Outerwear,test
53917,3,53917,0,Outerwear,test
53918,0,53918,1,Shirts,test
53921,8,53921,4,Accessories,test
53927,1,53927,2,Pants,test
53944,7,53944,3,Low-top shoes,test
53948,5,53948,3,Low-top shoes,test
53954,2,53954,0,Outerwear,test
53959,5,53959,3,Low-top shoes,test
53968,7,53968,3,Low-top shoes,test
53974,8,53974,4,Accessories,test
53981,8,53981,4,Accessories,test
53991,1,53991,2,Pants,test
53997,2,53997,0,Outerwear,test
53998,1,53998,2,Pants,test
54006,1,54006,2,Pants,test
54010,7,54010,3,Low-top shoes,test
54035,6,54035,1,Shirts,test
54045,2,54045,0,Outerwear,test
54047,1,54047,2,Pants,test
54048,3,54048,0,Outerwear,test
54052,2,54052,0,Outerwear,test
54066,7,54066,3,Low-top shoes,test
54067,4,54067,0,Outerwear,test
54078,2,54078,0,Outerwear,test
54080,6,54080,1,Shirts,test
54103,7,54103,3,Low-top shoes,test
54107,5,54107,3,Low-top shoes,test
54113,5,54113,3,Low-top shoes,test
54114,2,54114,0,Outerwear,test
54121,3,54121,0,Outerwear,test
54130,5,54130,3,Low-top shoes,test
54144,0,54144,1,Shirts,test
54146,2,54146,0,Outerwear,test
54152,5,54152,3,Low-top shoes,test
54165,3,54165,0,Outerwear,test
54175,3,54175,0,Outerwear,test
54180,0,54180,1,Shirts,test
54184,7,54184,3,Low-top shoes,test
54186,8,54186,4,Accessories,test
54203,1,54203,2,Pants,test
54243,0,54243,1,Shirts,test
54268,7,54268,3,Low-top shoes,test
54278,3,54278,0,Outerwear,test
54279,4,54279,0,Outerwear,test
54280,6,54280,1,Shirts,test
54281,3,54281,0,Outerwear,test
54283,7,54283,3,Low-top shoes,test
54294,4,54294,0,Outerwear,test
54295,0,54295,1,Shirts,test
54302,6,54302,1,Shirts,test
54303,5,54303,3,Low-top shoes,test
54308,6,54308,1,Shirts,test
54311,1,54311,2,Pants,test
54312,7,54312,3,Low-top shoes,test
54322,2,54322,0,Outerwear,test
54330,8,54330,4,Accessories,test
54344,2,54344,0,Outerwear,test
54348,2,54348,0,Outerwear,test
54354,5,54354,3,Low-top shoes,test
54356,5,54356,3,Low-top shoes,test
54369,5,54369,3,Low-top shoes,test
54373,2,54373,0,Outerwear,test
54374,6,54374,1,Shirts,test
54384,0,54384,1,Shirts,test
54388,3,54388,0,Outerwear,test
54393,2,54393,0,Outerwear,test
54406,7,54406,3,Low-top shoes,test
54408,6,54408,1,Shirts,test
54418,1,54418,2,Pants,test
54438,5,54438,3,Low-top shoes,test
54443,0,54443,1,Shirts,test
54447,3,54447,0,Outerwear,test
54448,7,54448,3,Low-top shoes,test
54449,2,54449,0,Outerwear,test
54454,1,54454,2,Pants,test
54480,4,54480,0,Outerwear,test
54481,3,54481,0,Outerwear,test
54489,5,54489,3,Low-top shoes,test
54493,2,54493,0,Outerwear,test
54510,8,54510,4,Accessories,test
54513,0,54513,1,Shirts,test
54529,2,54529,0,Outerwear,test
54531,4,54531,0,Outerwear,test
54538,4,54538,0,Outerwear,test
54540,4,54540,0,Outerwear,test
54546,2,54546,0,Outerwear,test
54551,8,54551,4,Accessories,test
54556,4,54556,0,Outerwear,test
54562,2,54562,0,Outerwear,test
54564,0,54564,1,Shirts,test
54565,2,54565,0,Outerwear,test
54568,3,54568,0,Outerwear,test
54577,7,54577,3,Low-top shoes,test
54583,0,54583,1,Shirts,test
54586,3,54586,0,Outerwear,test
54595,8,54595,4,Accessories,test
54600,2,54600,0,Outerwear,test
54603,2,54603,0,Outerwear,test
54606,0,54606,1,Shirts,test
54607,4,54607,0,Outerwear,test
54611,4,54611,0,Outerwear,test
54616,2,54616,0,Outerwear,test
54622,6,54622,1,Shirts,test
54629,8,54629,4,Accessories,test
54630,5,54630,3,Low-top shoes,test
54641,1,54641,2,Pants,test
54664,3,54664,0,Outerwear,test
54666,2,54666,0,Outerwear,test
54670,1,54670,2,Pants,test
54673,8,54673,4,Accessories,test
54677,5,54677,3,Low-top shoes,test
54704,0,54704,1,Shirts,test
54715,7,54715,3,Low-top shoes,test
54717,6,54717,1,Shirts,test
54732,4,54732,0,Outerwear,test
54736,7,54736,3,Low-top shoes,test
54756,8,54756,4,Accessories,test
54765,2,54765,0,Outerwear,test
54776,8,54776,4,Accessories,test
54785,1,54785,2,Pants,test
54788,6,54788,1,Shirts,test
54791,8,54791,4,Accessories,test
54796,0,54796,1,Shirts,test
54799,4,54799,0,Outerwear,test
54813,6,54813,1,Shirts,test
54822,3,54822,0,Outerwear,test
54824,8,54824,4,Accessories,test
54829,7,54829,3,Low-top shoes,test
54833,3,54833,0,Outerwear,test
54836,7,54836,3,Low-top shoes,test
54837,5,54837,3,Low-top shoes,test
54847,4,54847,0,Outerwear,test
54853,0,54853,1,Shirts,test
54854,5,54854,3,Low-top shoes,test
54857,7,54857,3,Low-top shoes,test
54858,8,54858,4,Accessories,test
54863,6,54863,1,Shirts,test
54882,0,54882,1,Shirts,test
54890,2,54890,0,Outerwear,test
54901,4,54901,0,Outerwear,test
54916,8,54916,4,Accessories,test
54920,3,54920,0,Outerwear,test
54923,1,54923,2,Pants,test
54946,6,54946,1,Shirts,test
54955,1,54955,2,Pants,test
54962,5,54962,3,Low-top shoes,test
54965,1,54965,2,Pants,test
54967,6,54967,1,Shirts,test
54968,7,54968,3,Low-top shoes,test
54981,3,54981,0,Outerwear,test
54982,2,54982,0,Outerwear,test
54985,8,54985,4,Accessories,test
54986,6,54986,1,Shirts,test
55022,5,55022,3,Low-top shoes,test
55023,4,55023,0,Outerwear,test
55025,5,55025,3,Low-top shoes,test
55027,5,55027,3,Low-top shoes,test
55039,3,55039,0,Outerwear,test
55054,5,55054,3,Low-top shoes,test
55058,4,55058,0,Outerwear,test
55067,7,55067,3,Low-top shoes,test
55070,6,55070,1,Shirts,test
55073,1,55073,2,Pants,test
55076,3,55076,0,Outerwear,test
55087,1,55087,2,Pants,test
55088,3,55088,0,Outerwear,test
55101,5,55101,3,Low-top shoes,test
55109,1,55109,2,Pants,test
55111,1,55111,2,Pants,test
55116,6,55116,1,Shirts,test
55123,3,55123,0,Outerwear,test
55127,6,55127,1,Shirts,test
55130,7,55130,3,Low-top shoes,test
55147,0,55147,1,Shirts,test
55150,1,55150,2,Pants,test
55154,0,55154,1,Shirts,test
55155,4,55155,0,Outerwear,test
55167,3,55167,0,Outerwear,test
55173,6,55173,1,Shirts,test
55179,6,55179,1,Shirts,test
55196,0,55196,1,Shirts,test
55197,6,55197,1,Shirts,test
55198,8,55198,4,Accessories,test
55212,8,55212,4,Accessories,test
55218,1,55218,2,Pants,test
55221,4,55221,0,Outerwear,test
55223,5,55223,3,Low-top shoes,test
55244,5,55244,3,Low-top shoes,test
55249,6,55249,1,Shirts,test
55256,6,55256,1,Shirts,test
55270,4,55270,0,Outerwear,test
55275,6,55275,1,Shirts,test
55281,6,55281,1,Shirts,test
55289,8,55289,4,Accessories,test
55290,1,55290,2,Pants,test
55295,8,55295,4,Accessories,test
55309,1,55309,2,Pants,test
55310,6,55310,1,Shirts,test
55315,7,55315,3,Low-top shoes,test
55326,6,55326,1,Shirts,test
55329,8,55329,4,Accessories,test
55331,5,55331,3,Low-top shoes,test
55335,6,55335,1,Shirts,test
55354,8,55354,4,Accessories,test
55366,8,55366,4,Accessories,test
55368,7,55368,3,Low-top shoes,test
55377,3,55377,0,Outerwear,test
55378,1,55378,2,Pants,test
55379,8,55379,4,Accessories,test
55380,1,55380,2,Pants,test
55381,3,55381,0,Outerwear,test
55382,2,55382,0,Outerwear,test
55394,4,55394,0,Outerwear,test
55407,6,55407,1,Shirts,test
55444,0,55444,1,Shirts,test
55447,5,55447,3,Low-top shoes,test
55451,5,55451,3,Low-top shoes,test
55468,3,55468,0,Outerwear,test
55476,6,55476,1,Shirts,test
55484,6,55484,1,Shirts,test
55488,3,55488,0,Outerwear,test
55490,1,55490,2,Pants,test
55491,5,55491,3,Low-top shoes,test
55492,5,55492,3,Low-top shoes,test
55501,2,55501,0,Outerwear,test
55507,3,55507,0,Outerwear,test
55512,4,55512,0,Outerwear,test
55519,8,55519,4,Accessories,test
55521,7,55521,3,Low-top shoes,test
55527,2,55527,0,Outerwear,test
55548,2,55548,0,Outerwear,test
55552,8,55552,4,Accessories,test
55555,5,55555,3,Low-top shoes,test
55561,0,55561,1,Shirts,test
55574,7,55574,3,Low-top shoes,test
55581,2,55581,0,Outerwear,test
55585,8,55585,4,Accessories,test
55594,5,55594,3,Low-top shoes,test
55615,1,55615,2,Pants,test
55633,8,55633,4,Accessories,test
55651,0,55651,1,Shirts,test
55656,2,55656,0,Outerwear,test
55659,0,55659,1,Shirts,test
55673,8,55673,4,Accessories,test
55678,6,55678,1,Shirts,test
55685,1,55685,2,Pants,test
55690,7,55690,3,Low-top shoes,test
55692,7,55692,3,Low-top shoes,test
55699,4,55699,0,Outerwear,test
55739,4,55739,0,Outerwear,test
55741,3,55741,0,Outerwear,test
55746,1,55746,2,Pants,test
55768,4,55768,0,Outerwear,test
55769,7,55769,3,Low-top shoes,test
55773,6,55773,1,Shirts,test
55775,1,55775,2,Pants,test
55776,2,55776,0,Outerwear,test
55785,8,55785,4,Accessories,test
55789,4,55789,0,Outerwear,test
55792,5,55792,3,Low-top shoes,test
55806,1,55806,2,Pants,test
55814,5,55814,3,Low-top shoes,test
55817,5,55817,3,Low-top shoes,test
55819,5,55819,3,Low-top shoes,test
55830,4,55830,0,Outerwear,test
55835,7,55835,3,Low-top shoes,test
55837,4,55837,0,Outerwear,test
55841,2,55841,0,Outerwear,test
55853,5,55853,3,Low-top shoes,test
55860,1,55860,2,Pants,test
55875,8,55875,4,Accessories,test
55886,1,55886,2,Pants,test
55887,6,55887,1,Shirts,test
55888,6,55888,1,Shirts,test
55891,3,55891,0,Outerwear,test
55913,4,55913,0,Outerwear,test
55914,7,55914,3,Low-top shoes,test
55917,5,55917,3,Low-top shoes,test
55919,8,55919,4,Accessories,test
55933,4,55933,0,Outerwear,test
55934,5,55934,3,Low-top shoes,test
55938,5,55938,3,Low-top shoes,test
55940,8,55940,4,Accessories,test
55966,7,55966,3,Low-top shoes,test
55970,0,55970,1,Shirts,test
55974,2,55974,0,Outerwear,test
55991,0,55991,1,Shirts,test
56007,0,56007,1,Shirts,test
56015,8,56015,4,Accessories,test
56020,0,56020,1,Shirts,test
56021,5,56021,3,Low-top shoes,test
56025,1,56025,2,Pants,test
56032,2,56032,0,Outerwear,test
56087,0,56087,1,Shirts,test
56088,0,56088,1,Shirts,test
56094,8,56094,4,Accessories,test
56104,0,56104,1,Shirts,test
56108,3,56108,0,Outerwear,test
56113,8,56113,4,Accessories,test
56116,0,56116,1,Shirts,test
56122,3,56122,0,Outerwear,test
56124,5,56124,3,Low-top shoes,test
56130,6,56130,1,Shirts,test
56131,5,56131,3,Low-top shoes,test
56132,6,56132,1,Shirts,test
56134,8,56134,4,Accessories,test
56142,0,56142,1,Shirts,test
56151,4,56151,0,Outerwear,test
56154,7,56154,3,Low-top shoes,test
56157,1,56157,2,Pants,test
56170,6,56170,1,Shirts,test
56172,6,56172,1,Shirts,test
56185,1,56185,2,Pants,test
56186,2,56186,0,Outerwear,test
56199,1,56199,2,Pants,test
56204,1,56204,2,Pants,test
56213,3,56213,0,Outerwear,test
56231,2,56231,0,Outerwear,test
56244,8,56244,4,Accessories,test
56249,1,56249,2,Pants,test
56250,0,56250,1,Shirts,test
56251,8,56251,4,Accessories,test
56314,0,56314,1,Shirts,test
56330,8,56330,4,Accessories,test
56339,3,56339,0,Outerwear,test
56341,5,56341,3,Low-top shoes,test
56348,5,56348,3,Low-top shoes,test
56350,4,56350,0,Outerwear,test
56356,1,56356,2,Pants,test
56370,6,56370,1,Shirts,test
56372,8,56372,4,Accessories,test
56374,8,56374,4,Accessories,test
56376,7,56376,3,Low-top shoes,test
56379,2,56379,0,Outerwear,test
56385,2,56385,0,Outerwear,test
56391,3,56391,0,Outerwear,test
56392,7,56392,3,Low-top shoes,test
56398,1,56398,2,Pants,test
56400,0,56400,1,Shirts,test
56408,7,56408,3,Low-top shoes,test
56420,1,56420,2,Pants,test
56421,1,56421,2,Pants,test
56423,4,56423,0,Outerwear,test
56425,0,56425,1,Shirts,test
56429,6,56429,1,Shirts,test
56431,3,56431,0,Outerwear,test
56433,5,56433,3,Low-top shoes,test
56435,1,56435,2,Pants,test
56440,2,56440,0,Outerwear,test
56442,8,56442,4,Accessories,test
56443,7,56443,3,Low-top shoes,test
56451,0,56451,1,Shirts,test
56454,1,56454,2,Pants,test
56455,1,56455,2,Pants,test
56459,1,56459,2,Pants,test
56468,0,56468,1,Shirts,test
56471,0,56471,1,Shirts,test
56489,6,56489,1,Shirts,test
56493,1,56493,2,Pants,test
56495,1,56495,2,Pants,test
56506,4,56506,0,Outerwear,test
56509,0,56509,1,Shirts,test
56517,7,56517,3,Low-top shoes,test
56521,1,56521,2,Pants,test
56524,4,56524,0,Outerwear,test
56533,5,56533,3,Low-top shoes,test
56536,0,56536,1,Shirts,test
56546,6,56546,1,Shirts,test
56550,5,56550,3,Low-top shoes,test
56558,5,56558,3,Low-top shoes,test
56561,1,56561,2,Pants,test
56570,2,56570,0,Outerwear,test
56571,6,56571,1,Shirts,test
56579,4,56579,0,Outerwear,test
56580,4,56580,0,Outerwear,test
56587,3,56587,0,Outerwear,test
56589,6,56589,1,Shirts,test
56590,7,56590,3,Low-top shoes,test
56591,0,56591,1,Shirts,test
56592,6,56592,1,Shirts,test
56596,3,56596,0,Outerwear,test
56603,5,56603,3,Low-top shoes,test
56612,4,56612,0,Outerwear,test
56623,5,56623,3,Low-top shoes,test
56627,6,56627,1,Shirts,test
56635,4,56635,0,Outerwear,test
56651,0,56651,1,Shirts,test
56656,0,56656,1,Shirts,test
56658,3,56658,0,Outerwear,test
56665,1,56665,2,Pants,test
56687,5,56687,3,Low-top shoes,test
56688,6,56688,1,Shirts,test
56691,6,56691,1,Shirts,test
56697,3,56697,0,Outerwear,test
56708,5,56708,3,Low-top shoes,test
56709,4,56709,0,Outerwear,test
56715,5,56715,3,Low-top shoes,test
56726,0,56726,1,Shirts,test
56758,8,56758,4,Accessories,test
56768,6,56768,1,Shirts,test
56781,4,56781,0,Outerwear,test
56787,7,56787,3,Low-top shoes,test
56789,0,56789,1,Shirts,test
56792,4,56792,0,Outerwear,test
56798,0,56798,1,Shirts,test
56806,6,56806,1,Shirts,test
56807,3,56807,0,Outerwear,test
56809,4,56809,0,Outerwear,test
56816,4,56816,0,Outerwear,test
56836,7,56836,3,Low-top shoes,test
56838,4,56838,0,Outerwear,test
56839,6,56839,1,Shirts,test
56842,3,56842,0,Outerwear,test
56853,1,56853,2,Pants,test
56865,5,56865,3,Low-top shoes,test
56870,7,56870,3,Low-top shoes,test
56880,7,56880,3,Low-top shoes,test
56884,5,56884,3,Low-top shoes,test
56889,3,56889,0,Outerwear,test
56890,2,56890,0,Outerwear,test
56896,4,56896,0,Outerwear,test
56910,2,56910,0,Outerwear,test
56914,2,56914,0,Outerwear,test
56931,7,56931,3,Low-top shoes,test
56936,7,56936,3,Low-top shoes,test
56943,5,56943,3,Low-top shoes,test
56953,4,56953,0,Outerwear,test
56956,3,56956,0,Outerwear,test
56958,4,56958,0,Outerwear,test
56962,2,56962,0,Outerwear,test
56964,3,56964,0,Outerwear,test
56966,8,56966,4,Accessories,test
56972,0,56972,1,Shirts,test
56977,1,56977,2,Pants,test
56984,4,56984,0,Outerwear,test
56989,3,56989,0,Outerwear,test
56993,2,56993,0,Outerwear,test
57000,0,57000,1,Shirts,test
57001,0,57001,1,Shirts,test
57003,2,57003,0,Outerwear,test
57022,6,57022,1,Shirts,test
57023,3,57023,0,Outerwear,test
57044,5,57044,3,Low-top shoes,test
57055,2,57055,0,Outerwear,test
57058,8,57058,4,Accessories,test
57061,1,57061,2,Pants,test
57062,2,57062,0,Outerwear,test
57065,1,57065,2,Pants,test
57079,5,57079,3,Low-top shoes,test
57105,3,57105,0,Outerwear,test
57112,6,57112,1,Shirts,test
57128,7,57128,3,Low-top shoes,test
57134,0,57134,1,Shirts,test
57136,8,57136,4,Accessories,test
57139,6,57139,1,Shirts,test
57142,7,57142,3,Low-top shoes,test
57151,1,57151,2,Pants,test
57168,8,57168,4,Accessories,test
57180,0,57180,1,Shirts,test
57184,8,57184,4,Accessories,test
57189,6,57189,1,Shirts,test
57199,8,57199,4,Accessories,test
57211,3,57211,0,Outerwear,test
57246,6,57246,1,Shirts,test
57249,2,57249,0,Outerwear,test
57252,2,57252,0,Outerwear,test
57261,4,57261,0,Outerwear,test
57267,5,57267,3,Low-top shoes,test
57270,8,57270,4,Accessories,test
57272,2,57272,0,Outerwear,test
57278,8,57278,4,Accessories,test
57281,1,57281,2,Pants,test
57283,7,57283,3,Low-top shoes,test
57284,1,57284,2,Pants,test
57303,5,57303,3,Low-top shoes,test
57310,7,57310,3,Low-top shoes,test
57311,0,57311,1,Shirts,test
57320,8,57320,4,Accessories,test
57322,1,57322,2,Pants,test
57325,2,57325,0,Outerwear,test
57326,8,57326,4,Accessories,test
57329,1,57329,2,Pants,test
57345,7,57345,3,Low-top shoes,test
57349,0,57349,1,Shirts,test
57367,7,57367,3,Low-top shoes,test
57369,0,57369,1,Shirts,test
57378,1,57378,2,Pants,test
